PLAYERID,NAME,FNAME,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL
979,Evans,Maurice,MAEVANS,19781108,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
980,Varda,Ratko,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
981,Rebraca,Zeljko,ZEREBRA,19720409,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
982,Allen,Malik,MAALLEN,19780627,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
984,James,Mike,MIJAMES,19750623,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
985,Oliver,Dean,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
986,Torres,Oscar,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
987,Brown,Tierre,TIBROWN,19790603,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
988,Richardson,Norm,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
989,Andersen,Chris,CHANDER,19780707,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
990,Bateer,Mengke,MEBATEE,19751120,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
991,Ming,Yao,YAMING_,19800912,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
992,Williams,Jay,JYWILLI,19810910,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
993,Dunleavy,Mike,MKDUNLE,19800915,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
994,Gooden,Drew,DRGOODE,19810924,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
995,Tskitishvili,Nikoloz,NITSKIT,19830414,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
996,Wagner,Dajuan,DAWAGNE,19830204,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
997,Nene,,NEHILAR,19820913,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
998,Wilcox,Chris,CHWILCO,19820803,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
999,Stoudemire,Amare,AMSTOUD,19821116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1000,Butler,Caron,CABUTLE,19800313,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1001,Jeffries,Jared,JAJEFFR,19811125,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1002,Ely,Melvin,MEELY__,19780502,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1003,Haislip,Marcus,MAHAISL,19801222,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1004,Jones,Fred,FRJONES,19790311,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1005,Nachbar,Bostjan,BONACHB,19800703,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1006,Welsch,Jiri,JIWELSC,19800127,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1007,Dixon,Juan,JUDIXON,19781009,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1008,Borchardt,Curtis,CUBORCH,19800913,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1009,Humphrey,Ryan,RYHUMPH,19790724,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1010,Rush,Kareem,KARUSH_,19801030,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1011,Woods,Qyntel,QYWOODS,19810216,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1012,Jacobsen,Casey,CAJACOB,19810319,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1013,Prince,Tayshaun,TAPRINC,19800228,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1014,Krstic,Nenad,NEKRSTI,19830725,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1015,Williams,Frank,FRWILLI,19800225,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1016,Salmons,John,JOSALMO,19791212,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1017,Jefferies,Chris,CHJEFFE,19800213,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1018,Dickau,Dan,DADICKA,19780916,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1019,Logan,Steve,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1020,Mason Jr.,Roger,ROMASON,19800910,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1021,Archibald,Robert,ROARCHI,19800329,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1022,Yarbrough,Vincent,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1023,Gadzuric,Dan,DAGADZU,19780202,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1024,Boozer,Carlos,CABOOZE,19811120,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1025,Vujanic,Milos,MIVUJAN,19801113,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1026,Andersen,David,DAANDER,19800622,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1027,Maddox,Tito,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1028,Grizzard,Rod,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1029,Navarro,Juan Carlos,JCNAVAR,19800613,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE
1030,Kasun,Mario,MAKASUN,19800405,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1031,Murray,Ronald,ROMURRA,19790729,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1032,Jennings,Jason,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1033,Baxter,Lonny,LOBAXTE,19790127,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1034,Clancy,Sam,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1035,Barnes,Matt,MABARNE,19800309,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1036,Sampson,Jamal,JASAMPS,19830515,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1037,Owens,Chris,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1038,Fehse,Peter,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1039,Songaila,Darius,DASONGA,19780214,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1040,Kammerichs,Federico,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1041,Taylor,Marcus,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1042,Butler,Rasual,RABUTLE,19790523,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1043,Slay,Tamar,TASLAY_,19800402,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1044,Sekularac,Mladen,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1045,Scola,Luis,LUSCOLA,19800430,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1046,Holcomb,Randy,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1047,Edwards,Corsley,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1048,Griffith,Rashard,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1049,Rentzias,Efthimios,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1050,Giricek,Gordan,GOGIRIC,19770620,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1051,Ginobili,Manu,EMGINOB,19770728,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1059,Bremer,J.R.,JRBREME,19800919,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1060,Savovic,Predrag,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1061,Harrington,Lorinza,LOHARRI,19801002,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1062,Huffman,Nate,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1063,Pargo,Jannero,JAPARGO,19790922,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1064,Trybanski,Cezary,CETRYBA,19790922,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1067,Okur,Mehmet,MEOKUR_,19790526,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1068,Wilks,Mike,MIWILKS,19790507,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1072,Burke,Pat,PABURKE,19731214,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1073,Parker,Smush,SMPARKE,19810601,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1074,Harrington,Adam,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1075,Hawkins,Juaquin,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1076,Evans,Reggie,REEVANS,19800518,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1077,Johnson,Ken,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1078,Lampley,Sean,SELAMPL,19790903,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1079,Batiste,Mike,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1080,Brown,Devin,DVBROWN,19781230,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1081,Rigaudeau,Antoine,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1082,Baston,Maceo,MABASTO,19760101,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1083,Ming,Yao,YAMING_,19800912,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1084,Nowitzki,Dirk,DINOWIT,19780619,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1085,Gasol,Pau,PAGASOL,19800607,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1086,Parker,Tony,TOPARKE,19820517,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1087,Giricek,Gordan,GOGIRIC,19770620,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1088,Divac,Vlade,VLDIVAC,19680203,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1089,Nene,,NEHILAR,19820913,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1090,Kirilenko,Andrei,ANKIRIL,19810218,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1091,Stojakovic,Peja,PRSTOJA,19770609,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1092,Ginobili,Manu,EMGINOB,19770728,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1093,Turkoglu,Hedo,HITURKO,19790319,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1094,Kukoc,Toni,TOKUKOC,19680918,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1095,Ilgauskas,Zydrunas,ZYILGAU,19750605,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1096,Lopez,Raul,RALOPEZ,19800415,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
1100,Navarro,Juan Carlos,JCNAVAR,19800613,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2008,TRUE
1101,Jimenez,Carlos,CAJIMEN,19761002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1102,Garbajosa,Jorge,JOGARBA,19771219,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1103,Rodriguez,Ignacio,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1104,Angulo,Lucio,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1105,Reyes,Alfonso,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1106,Paraiso,Jose Antonio,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1107,Junyent,Oriol,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1108,Marco,Carles,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1109,Reyes,Felipe,FEREYES,19800316,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1110,Calderon,Jose Manuel,JOCALDE,19810928,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1111,Mumbru,Alex,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1112,Duenas,Roberto,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1113,Guard,Point,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1114,Guard,Shooting,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1115,Forward,Power,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1116,Player,Center,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1117,Forward,Small,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1118,Guard,Point,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1119,Forward,Small,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1120,Forward,Power,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1121,James,LeBron,LEJAMES,19841230,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1122,Milicic,Darko,DAMILIC,19850620,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1123,Anthony,Carmelo,CAANTHO,19840529,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1124,Bosh,Chris,CHBOSH_,19840324,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1125,Lampe,Maciej,MALAMPE,19850502,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1126,Kaman,Chris,CHKAMAN,19820428,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1127,Ford,TJ,TJFORD_,19830324,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1128,Hinrich,Kirk,KIHINRI,19810102,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1129,Sweetney,Mike,MISWEET,19821025,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1130,Hayes,Jarvis,JAHAYES,19810809,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1131,Ridnour,Luke,LURIDNO,19810213,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1132,Pietrus,Mickael,MIPIETR,19820207,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1133,Wade,Dwyane,DWWADE_,19820117,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1134,Gaines,Reece,REGAINE,19810107,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1135,Barbosa,Leandro,LEBARBO,19821128,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1136,Schortsanitis,Sofoklis,SOSCHOR,19850101,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1137,Collison,Nick,NICOLLI,19801026,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1138,Diaw,Boris,BODIAW_,19820416,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1139,West,David,DAWEST_,19800829,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1140,Cabarkapa,Zarko,ZACABAR,19810521,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1141,Pachulia,Zaza,ZAPACHU,19840210,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1142,Pavlovic,Aleksandar,ALPAVLO,19831115,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1143,Delfino,Carlos,CADELFI,19820829,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1144,Outlaw,Travis,TROUTLA,19840918,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1145,Banks,Marcus,MABANKS,19811119,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1146,Bell,Troy,TRBELL_,19801110,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1147,Austin,Mario,MAAUSTI,19820226,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1148,Badiane,Malick,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1149,Williams,Maurice,MAWILLI,19821219,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1150,Rickert,Rick,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1151,Cook,Brian,BRCOOK_,19801204,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1152,Planinic,Zoran,ZOPLANI,19820812,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1153,Jones,Dahntay,DHJONES,19801227,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1154,Perkins,Kendrick,KEPERKI,19841110,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1155,Ebi,Ndudi,NDEBI__,19840618,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1156,Howard,Josh,JOHOWAR,19800428,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1157,Lang,James,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1158,Blake,Steve,STBLAKE,19800226,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1159,Vranes,Slavko,SLVRANE,19830130,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1160,Zimmerman,Derrick,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1161,Hansen,Travis,TRHANSE,19780415,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1162,Green,Willie,WIGREEN,19810728,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1163,Bogans,Keith,KEBOGAN,19800512,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1164,Smith,Tommy,TMSMITH,19801204,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1166,Bonner,Matt,MABONNE,19800405,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1167,Becirovic,Sani,SABECIR,19810101,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1168,Korver,Kyle,KYKORVE,19810417,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1169,Walton,Luke,LUWALTO,19800428,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1170,Szewczyk,Szymon,SZSZEWC,19820101,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1171,Jones,James,JAJONES,19801004,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1172,Hunter,Brandon,BRHUNTE,19801124,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1173,Kapono,Jason,JAKAPON,19810202,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1174,Morlende,Paccelis,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1175,van de Hare,Remon,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1176,Sinanovic,Nedzad,NESINAN,19830701,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1177,Yuyang,Xue,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1178,Glyniadakis,Andreas,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1179,Beasley,Jerome,JEBEASL,19800517,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1181,Smith,Theron,THSMITH,19801003,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1182,Daniels,Marquis,MADANIE,19810107,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1184,Coach,Training,TRCOACH,19721002,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1185,Haslem,Udonis,UDHASLE,19800609,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1186,Johnson,Linton,LIJOHNS,19800613,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1187,Stefansson,Jon,JOSTEFA,19820921,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1188,McLeod,Keith,KEMCLEO,19791105,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1189,Garcia,Alex,ALGARCI,19800304,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1190,Handlogten,Ben,BEHANDL,19731116,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1191,Moore,Josh,JOMOORE,19801116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1192,Carroll,Matt,MACARRO,19800828,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1193,Frahm,Richie,RIFRAHM,19770814,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1194,Dupree,Ronald,RODUPRE,19810126,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1197,Webb,Spud,SPWEBB_,19630713,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1201,Johnsen,Britton,BRJOHNS,19790708,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1202,Ferguson,Desmond,DEFERGU,19770722,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1203,Shirley,Paul,PASHIRL,19771223,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1204,Cook,Omar,OMCOOK_,19820128,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1205,Carter,Maurice,MACARTE,19761012,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1206,Okafor,Emeka,EMOKAFO,19820928,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1207,Howard,Dwight,DWHOWAR,19851208,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1208,Deng,Luol,LUDENG_,19850416,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1209,Livingston,Shaun,SHLIVIN,19850911,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1210,Smith,Josh,JSSMITH,19851205,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1211,Penigar,Desmond,DEPENIG,19810716,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1212,Gordon,Ben,BEGORDO,19830404,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1213,Andriuskevicius,Martynas,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1214,Podkolzin,Pavel,PAPODKO,19850115,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1215,Biedrins,Andris,ANBIEDR,19860402,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1216,Iguodala,Andre,ANIGUOD,19840128,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1217,Harris,Devin,DVHARRI,19830227,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1218,Childress,Josh,JOCHILD,19830620,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1219,Nelson,Jameer,JANELSO,19820209,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1220,Araujo,Rafael,RAARAUJ,19800828,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1221,Telfair,Sebastian,SETELFA,19850609,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1222,Humphries,Kris,KRHUMPH,19850206,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1223,Snyder,Kirk,KISNYDE,19850605,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1224,Jackson,Luke,LUJACKS,19840128,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1225,Monia,Sergei,SEMONIA,19830415,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1226,Vujacic,Sasha,ALVUJAC,19840308,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1227,Jefferson,Al,ALJEFFE,19850104,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1228,Seung-Jin,Ha,HASEUNG,19850804,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
