PLAYERID,NAME,FNAME,NAMECOMBINE,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL,ISIDDUPL
583,Barkley,Erick,"Barkley,Erick",ERBARKL,19780221,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
584,Smith,Jabari,"Smith,Jabari",JASMITH,19770212,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
585,Mason,Desmond,"Mason,Desmond",DEMASON,19771011,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
586,Oyedeji,Olumide,"Oyedeji,Olumide",OLOYEDE,19810511,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
587,Thomas,Etan,"Thomas,Etan",ETTHOMA,19780401,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
588,Moiso,Jerome,"Moiso,Jerome",JEMOISO,19780615,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
589,Mottola,Hanno,"Mottola,Hanno",HAMOTTO,19760909,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
590,Dooling,Keyon,"Dooling,Keyon",KEDOOLI,19800508,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
591,Sanchez,Pepe,"Sanchez,Pepe",JUSANCH,19770508,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
592,Porter,Chris,"Porter,Chris",CHPORTE,19780509,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
593,Richardson,Quentin,"Richardson,Quentin",QURICHA,19800413,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
594,Magloire,Jamaal,"Magloire,Jamaal",JAMAGLO,19780521,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
595,Harvey,Donnell,"Harvey,Donnell",DOHARVE,19800826,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
596,N'diaye,Mamadou,"N'diaye,Mamadou",MANDIAY,19750616,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
597,Collier,Jason,"Collier,Jason",JACOLLI,19770908,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
598,Guyton,A.J.,"Guyton,A.J.",AJGUYTO,19780213,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
599,Edney,Tyus,"Edney,Tyus",TYEDNEY,19730214,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
600,Jacobson,Sam,"Jacobson,Sam",SAJACOB,19750722,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
601,Marks,Sean,"Marks,Sean",SEMARKS,19750823,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
602,Benoit,David,"Benoit,David",DABENOI,19680509,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
603,Bailey,Toby,"Bailey,Toby",TOBAILE,19751119,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
604,Blount,Mark,"Blount,Mark",MABLOUN,19751130,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
605,Jackson,Marc,"Jackson,Marc",MRJACKS,19750116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
606,Lue,Tyronn,"Lue,Tyronn",TYLUE__,19770503,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
607,Scott,Shawnelle,"Scott,Shawnelle",SHSCOTT,19720616,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
608,Carter,Vince,"Carter,Vince",VICARTE,19770126,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
609,Crawford,Jamal,"Crawford,Jamal",JACRAWF,19800320,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
610,Radmanovic,Vladimir,"Radmanovic,Vladimir",VLRADMA,19801119,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
612,Schintzius,Dwayne,"Schintzius,Dwayne",DWSCHIN,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
613,Miller,Brad,"Miller,Brad",BRMILLE,19760412,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
614,Shackleford,Charles,"Shackleford,Charles",CHSHACK,19660422,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
615,David,Kornel,"David,Kornel",KODAVID,19711022,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
616,Turkoglu,Hedo,"Turkoglu,Hedo",HITURKO,19790319,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
617,Claxton,Speedy,"Claxton,Speedy",CRCLAXT,19780508,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
618,Stevenson,DeShawn,"Stevenson,DeShawn",DESTEVE,19810403,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
619,Bagaric,Dalibor,"Bagaric,Dalibor",DABAGAR,19800101,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
620,McInnis,Jeff,"McInnis,Jeff",JEMCINN,19741022,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
621,Tsakalidis,Jake,"Tsakalidis,Jake",IATSAKA,19790610,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
622,Brown,Gerald,"Brown,Gerald",GEBROWN,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
623,Madsen,Mark,"Madsen,Mark",MAMADSE,19760128,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
624,Jackson,Randell,"Jackson,Randell",RAJACKS,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
625,Langhi,Dan,"Langhi,Dan",DALANGH,19771128,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
626,Voskuhl,Jake,"Voskuhl,Jake",JAVOSKU,19771101,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
627,El-Amin,Khalid,"El-Amin,Khalid",KHELAMI,19790425,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
628,Smith,Mike,"Smith,Mike",MKSMITH,19760415,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
629,Samake,Soumaila,"Samake,Soumaila",SOSAMAK,19780318,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2003,FALSE,FALSE
630,House,Eddie,"House,Eddie",EDHOUSE,19780514,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
631,Norris,Moochie,"Norris,Moochie",MONORRI,19730727,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
633,King,Gerard,"King,Gerard",GEKING_,19721125,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
634,Gaze,Andrew,"Gaze,Andrew",ANGAZE_,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
636,Bailey,Thurl,"Bailey,Thurl",THBAILE,19610407,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
637,Stepania,Vladimir,"Stepania,Vladimir",VLSTEPA,19760508,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
638,Boykins,Earl,"Boykins,Earl",EABOYKI,19760602,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
639,Nesby,Tyrone,"Nesby,Tyrone",TYNESBY,19760131,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
640,Hawkins,Michael,"Hawkins,Michael",MIHAWKI,19721028,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
642,Jones,Damon,"Jones,Damon",DAJONES,19760825,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
643,Najera,Eduardo,"Najera,Eduardo",EDNAJER,19760711,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
646,Postell,Lavor,"Postell,Lavor",LAPOSTE,19780226,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
648,Hudson,Troy,"Hudson,Troy",TRHUDSO,19760313,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
649,Redd,Michael,"Redd,Michael",MIREDD_,19790824,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
654,Cardinal,Brian,"Cardinal,Brian",BRCARDI,19770502,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
655,Hart,Jason,"Hart,Jason",JAHART_,19780429,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
656,Mickeal,Pete,"Mickeal,Pete",PEMICKE,19780222,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
657,Okulaja,Ademola,"Okulaja,Ademola",ADOKULA,19751007,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE,FALSE
658,Santiago,Daniel,"Santiago,Daniel",DASANTI,19760624,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
659,Garces,Ruben,"Garces,Ruben",RUGARCE,19731017,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
660,Newble,Ira,"Newble,Ira",IRNEWBL,19750120,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
661,McPherson,Paul,"McPherson,Paul",PAMCPHE,19780703,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
662,Tarlac,Dragan,"Tarlac,Dragan",DRTARLA,19730509,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
663,Medvedenko,Slava,"Medvedenko,Slava",STMEDVE,19790404,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
664,Roberson,Terrance,"Roberson,Terrance",TEROBER,19761230,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
665,Wolkowyski,Ruben,"Wolkowyski,Ruben",RUWOLKO,19800430,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
666,Robinson,Larry,"Robinson,Larry",LAROBIN,19680111,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
667,Joseph,Garth,"Joseph,Garth",GAJOSEP,19730808,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
668,Penberthy,Mike,"Penberthy,Mike",MIPENBE,19741129,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2003,TRUE,FALSE
669,Edwards,Kevin,"Edwards,Kevin",KEEDWAR,19651030,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
670,Baston,Maceo,"Baston,Maceo",MABASTO,19760101,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
671,Braggs,Torraye,"Braggs,Torraye",TOBRAGG,19760515,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
674,Fowlkes,Tremaine,"Fowlkes,Tremaine",TRFOWLK,19760411,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
675,Johnson,DeMarco,"Johnson,DeMarco",DEJOHNS,19770101,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
676,Sesay,Ansu,"Sesay,Ansu",ANSESAY,19760729,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
679,Wheeler,Tyson,"Wheeler,Tyson",TYWHEEL,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
684,Farmer,Tony,"Farmer,Tony",TOFARME,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
685,McCaskill,Amal,"McCaskill,Amal",AMMCCAS,19731028,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
686,Marshall,Donny,"Marshall,Donny",DNMARSH,19720717,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
688,Penberthy,Mike,"Penberthy,Mike",MIPENBE,19741129,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE
690,Nolan,Norman,"Nolan,Norman",NONOLAN,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
694,Higgins,Sean,"Higgins,Sean",SEHIGGI,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
695,Caldwell,Adrian,"Caldwell,Adrian",ADCALDW,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
696,Avent,Anthony,"Avent,Anthony",ANAVENT,19691018,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
700,Pettit,Bob,"Pettit,Bob",BOPETTI,19321212,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
701,Schayes,Dolph,"Schayes,Dolph",DOSCHAY,19280519,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
702,Arizin,Paul,"Arizin,Paul",PAARIZI,19280409,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
703,Sharman,Bill,"Sharman,Bill",BISHARM,19260525,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
704,Cousy,Bob,"Cousy,Bob",BOCOUSY,19280809,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
705,Gallatin,Harry,"Gallatin,Harry",HAGALLA,19270426,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
706,Phillip,Andrew,"Phillip,Andrew",ANPHILL,19220307,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2001,TRUE,FALSE
707,Guerin,Richie,"Guerin,Richie",RIGUERI,19320529,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
708,Yardley,George,"Yardley,George",GEYARDL,19281103,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
709,Costello,Larry,"Costello,Larry",LACOSTE,19310702,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
710,Hagan,Cliff,"Hagan,Cliff",CLHAGAN,19311209,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
711,Braun,Carl,"Braun,Carl",CABRAUN,19270925,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
712,Chamberlain,Wilt,"Chamberlain,Wilt",WICHAMB,19360821,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
713,Russell,Bill,"Russell,Bill",BIRUSSE,19340212,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
714,Baylor,Elgin,"Baylor,Elgin",ELBAYLO,19340916,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
715,Robertson,Oscar,"Robertson,Oscar",OSROBER,19381124,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
716,West,Jerry,"West,Jerry",JEWEST_,19380528,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
717,Reed,Willis,"Reed,Willis",WIREED_,19420625,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
718,Greer,Hal,"Greer,Hal",HAGREER,19360626,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
719,Wilkens,Lenny,"Wilkens,Lenny",LEWILKE,19371028,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
720,Lucas,Jerry,"Lucas,Jerry",JELUCAS,19400330,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
721,Jones,Sam,"Jones,Sam",SAJONES,19330624,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
722,Heinsohn,Tommy,"Heinsohn,Tommy",TOHEINS,19340826,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
723,Bellamy,Walt,"Bellamy,Walt",WABELLA,19390724,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
724,Johnson,Ernie,"Johnson,Ernie",ERNIEJO,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE
725,Havlicek,John,"Havlicek,John",JOHAVLI,19400408,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
726,Barry,Rick,"Barry,Rick",RIBARRY,19440328,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
727,Bing,Dave,"Bing,Dave",DABING_,19431124,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
728,Frazier,Walt,"Frazier,Walt",WAFRAZI,19450329,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
729,Cowens,Dave,"Cowens,Dave",DACOWEN,19481025,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
730,Cunningham,Billy,"Cunningham,Billy",BICUNNI,19430603,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
731,Unseld,Wes,"Unseld,Wes",WEUNSEL,19460314,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
732,Monroe,Earl,"Monroe,Earl",EAMONRO,19441121,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
733,Lanier,Bob,"Lanier,Bob",BOLANIE,19480910,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
734,Drexler,Clyde,"Drexler,Clyde",CLDREXL,19620622,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
735,Walton,Bill,"Walton,Bill",BIWALTO,19521105,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
736,Malone,Moses,"Malone,Moses",MOMALON,19550323,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
737,Bird,Larry,"Bird,Larry",LABIRD_,19561207,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
738,Erving,Julius,"Erving,Julius",JUERVIN,19500222,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
739,Gervin,George,"Gervin,George",GEGERVI,19520427,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
740,Johnson,Magic,"Johnson,Magic",EAJOHNS,19590814,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
741,Archibald,Nate,"Archibald,Nate",NAARCHI,19480209,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
742,McHale,Kevin,"McHale,Kevin",KEMCHAL,19571219,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
743,Barkley,Charles,"Barkley,Charles",CHBARKL,19630220,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
748,O'Neal,Shaquille,"O'Neal,Shaquille",SHONEAL,19720306,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
749,Malone,Karl,"Malone,Karl",KAMALON,19630724,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
750,Pippen,Scottie,"Pippen,Scottie",SCPIPPE,19650925,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
751,Miller,Reggie,"Miller,Reggie",REMILLE,19650824,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
753,Payton,Gary,"Payton,Gary",GAPAYTO,19680723,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
754,Hill,Grant,"Hill,Grant",GRHILL_,19721005,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
760,Worthy,James,"Worthy,James",JAWORTH,19610227,3,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
761,Thomas,Isiah,"Thomas,Isiah",ISTHOMA,19610430,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
762,Parish,Robert,"Parish,Robert",ROPARIS,19530830,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
763,Maravich,Pete,"Maravich,Pete",PEMARAV,19470622,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
764,Wilkins,Dominique,"Wilkins,Dominique",DOWILKI,19600112,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
766,Hardaway,Penny,"Hardaway,Penny",ANHARDA,19710718,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
800,Referee,Ref,"Referee,Ref",REFERE1,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE
801,Referee,Ref,"Referee,Ref",REFERE2,0,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE
802,Referee,Ref,"Referee,Ref",REFERE3,0,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE
803,Pettit,Bob,"Pettit,Bob",BOPETTI,19321212,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
804,Schayes,Dolph,"Schayes,Dolph",DOSCHAY,19280519,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
805,Arizin,Paul,"Arizin,Paul",PAARIZI,19280409,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
806,Sharman,Bill,"Sharman,Bill",BISHARM,19260525,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
807,Cousy,Bob,"Cousy,Bob",BOCOUSY,19280809,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
808,Gallatin,Harry,"Gallatin,Harry",HAGALLA,19270426,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
809,Phillip,Andrew,"Phillip,Andrew",ANPHILL,19220307,,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
810,Guerin,Richie,"Guerin,Richie",RIGUERI,19320529,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
811,Yardley,George,"Yardley,George",GEYARDL,19281103,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
813,Hagan,Cliff,"Hagan,Cliff",CLHAGAN,19311209,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
814,Braun,Carl,"Braun,Carl",CABRAUN,19270925,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
815,Chamberlain,Wilt,"Chamberlain,Wilt",WICHAMB,19360821,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
816,Russell,Bill,"Russell,Bill",BIRUSSE,19340212,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
817,Baylor,Elgin,"Baylor,Elgin",ELBAYLO,19340916,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
818,Robertson,Oscar,"Robertson,Oscar",OSROBER,19381124,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
820,Reed,Willis,"Reed,Willis",WIREED_,19420625,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
821,Greer,Hal,"Greer,Hal",HAGREER,19360626,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
822,Wilkens,Lenny,"Wilkens,Lenny",LEWILKE,19371028,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
823,Lucas,Jerry,"Lucas,Jerry",JELUCAS,19400330,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
824,Jones,Sam,"Jones,Sam",SAJONES,19330624,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
825,Heinsohn,Tommy,"Heinsohn,Tommy",TOHEINS,19340826,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
826,Bellamy,Walt,"Bellamy,Walt",WABELLA,19390724,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
827,Lanier,Bob,"Lanier,Bob",BOLANIE,19480910,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
828,Havlicek,John,"Havlicek,John",JOHAVLI,19400408,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
829,Barry,Rick,"Barry,Rick",RIBARRY,19440328,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
830,Maravich,Pete,"Maravich,Pete",PEMARAV,19470622,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
831,Frazier,Walt,"Frazier,Walt",WAFRAZI,19450329,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
832,Cowens,Dave,"Cowens,Dave",DACOWEN,19481025,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
834,Monroe,Earl,"Monroe,Earl",EAMONRO,19441121,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
835,Archibald,Nate,"Archibald,Nate",NAARCHI,19480209,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
